EmployeeID;JobInvolvement;PerformanceRating;SurveyDate
3062;3;3;31/12/2015
3063;3;3;31/12/2015
3064;3;3;31/12/2015
3065;3;3;31/12/2015
3066;2;3;31/12/2015
3067;3;3;31/12/2015
3068;2;3;31/12/2015
3069;3;3;31/12/2015
3070;2;3;31/12/2015
3071;2;3;31/12/2015
3072;2;3;31/12/2015
3073;3;3;31/12/2015
3074;2;3;31/12/2015
3075;2;4;31/12/2015
3076;3;4;31/12/2015
3077;2;3;31/12/2015
3078;2;3;31/12/2015
3079;3;3;31/12/2015
3080;4;3;31/12/2015
3081;2;4;31/12/2015
3082;3;3;31/12/2015
3083;1;4;31/12/2015
3084;3;3;31/12/2015
3085;3;3;31/12/2015
3086;2;3;31/12/2015
3087;2;3;31/12/2015
3088;3;3;31/12/2015
3089;2;4;31/12/2015
3090;3;3;31/12/2015
3091;3;3;31/12/2015
3092;2;3;31/12/2015
3093;3;4;31/12/2015
3094;3;3;31/12/2015
3095;2;3;31/12/2015
3096;3;3;31/12/2015
3097;2;3;31/12/2015
3098;3;4;31/12/2015
3099;3;3;31/12/2015
3100;2;3;31/12/2015
3101;4;4;31/12/2015
3102;2;3;31/12/2015
3103;3;3;31/12/2015
3104;2;3;31/12/2015
3105;3;3;31/12/2015
3106;3;3;31/12/2015
3107;3;3;31/12/2015
3108;3;3;31/12/2015
3109;3;4;31/12/2015
3110;3;4;31/12/2015
3111;2;3;31/12/2015
3112;2;4;31/12/2015
3113;3;3;31/12/2015
3114;3;3;31/12/2015
3115;4;3;31/12/2015
3116;2;3;31/12/2015
3117;3;3;31/12/2015
3118;2;4;31/12/2015
3119;3;4;31/12/2015
3120;3;3;31/12/2015
3121;1;4;31/12/2015
3122;2;3;31/12/2015
3123;4;4;31/12/2015
3124;2;3;31/12/2015
3125;3;3;31/12/2015
3126;3;3;31/12/2015
3127;3;3;31/12/2015
3128;3;3;31/12/2015
3129;2;3;31/12/2015
3130;2;3;31/12/2015
3131;3;3;31/12/2015
3132;3;3;31/12/2015
3133;2;3;31/12/2015
3134;3;3;31/12/2015
3135;3;4;31/12/2015
3136;3;3;31/12/2015
3137;2;3;31/12/2015
3138;3;3;31/12/2015
3139;3;3;31/12/2015
3140;4;3;31/12/2015
3141;2;3;31/12/2015
3142;2;3;31/12/2015
3143;2;3;31/12/2015
3144;2;3;31/12/2015
3145;2;3;31/12/2015
3146;1;4;31/12/2015
3147;3;3;31/12/2015
3148;3;3;31/12/2015
3149;3;3;31/12/2015
3150;3;3;31/12/2015
3151;3;3;31/12/2015
3152;2;4;31/12/2015
3153;2;3;31/12/2015
3154;3;3;31/12/2015
3155;3;3;31/12/2015
3156;1;3;31/12/2015
3157;2;3;31/12/2015
3158;3;3;31/12/2015
3159;1;3;31/12/2015
3160;3;3;31/12/2015
3161;2;3;31/12/2015
3162;3;4;31/12/2015
3163;3;3;31/12/2015
3164;3;3;31/12/2015
3165;2;3;31/12/2015
3166;3;3;31/12/2015
3167;3;3;31/12/2015
3168;3;3;31/12/2015
3169;3;3;31/12/2015
3170;1;3;31/12/2015
3171;3;3;31/12/2015
3172;3;3;31/12/2015
3173;4;3;31/12/2015
3174;3;3;31/12/2015
3175;4;3;31/12/2015
3176;4;4;31/12/2015
3177;2;4;31/12/2015
3178;3;3;31/12/2015
3179;1;3;31/12/2015
3180;3;3;31/12/2015
3181;2;3;31/12/2015
3182;3;3;31/12/2015
3183;3;3;31/12/2015
3184;3;3;31/12/2015
3185;2;3;31/12/2015
3186;3;3;31/12/2015
3187;3;3;31/12/2015
3188;4;3;31/12/2015
3189;2;3;31/12/2015
3190;3;3;31/12/2015
3191;3;3;31/12/2015
3192;3;4;31/12/2015
3193;2;3;31/12/2015
3194;2;3;31/12/2015
3195;1;3;31/12/2015
3196;2;3;31/12/2015
3197;3;3;31/12/2015
3198;4;3;31/12/2015
3199;3;3;31/12/2015
3200;3;3;31/12/2015
3201;2;4;31/12/2015
3202;2;3;31/12/2015
3203;4;3;31/12/2015
3204;3;3;31/12/2015
3205;4;3;31/12/2015
3206;4;3;31/12/2015
3207;3;4;31/12/2015
3208;1;3;31/12/2015
3209;3;3;31/12/2015
3210;1;3;31/12/2015
3211;2;3;31/12/2015
3212;2;3;31/12/2015
3213;2;4;31/12/2015
3214;3;3;31/12/2015
3215;3;3;31/12/2015
3216;3;3;31/12/2015
3217;3;3;31/12/2015
3218;3;4;31/12/2015
3219;4;4;31/12/2015
3220;2;3;31/12/2015
3221;3;3;31/12/2015
3222;4;4;31/12/2015
3223;2;3;31/12/2015
3224;3;3;31/12/2015
3225;3;3;31/12/2015
3226;2;3;31/12/2015
3227;2;4;31/12/2015
3228;3;3;31/12/2015
3229;3;3;31/12/2015
3230;3;4;31/12/2015
3231;3;3;31/12/2015
3232;4;3;31/12/2015
3233;3;3;31/12/2015
3234;2;3;31/12/2015
3235;3;3;31/12/2015
3236;3;3;31/12/2015
3237;3;3;31/12/2015
3238;2;3;31/12/2015
3239;3;3;31/12/2015
3240;3;3;31/12/2015
3241;1;3;31/12/2015
3242;3;3;31/12/2015
3243;2;3;31/12/2015
3244;3;3;31/12/2015
3245;3;3;31/12/2015
3246;3;3;31/12/2015
3247;3;3;31/12/2015
3248;1;3;31/12/2015
3249;3;3;31/12/2015
3250;3;3;31/12/2015
3251;3;3;31/12/2015
3252;1;3;31/12/2015
3253;3;3;31/12/2015
3254;3;3;31/12/2015
3255;3;3;31/12/2015
3256;3;3;31/12/2015
3257;3;3;31/12/2015
3258;3;3;31/12/2015
3259;3;3;31/12/2015
3260;3;3;31/12/2015
3261;3;3;31/12/2015
3262;3;3;31/12/2015
3263;2;3;31/12/2015
3264;3;3;31/12/2015
3265;4;3;31/12/2015
3266;3;4;31/12/2015
3267;4;3;31/12/2015
3268;2;3;31/12/2015
3269;3;3;31/12/2015
3270;2;3;31/12/2015
3271;1;3;31/12/2015
3272;4;3;31/12/2015
3273;3;3;31/12/2015
3274;2;3;31/12/2015
3275;4;3;31/12/2015
3276;3;4;31/12/2015
3277;2;3;31/12/2015
3278;3;3;31/12/2015
3279;4;3;31/12/2015
3280;3;3;31/12/2015
3281;2;3;31/12/2015
3282;3;3;31/12/2015
3283;2;3;31/12/2015
3284;3;3;31/12/2015
3285;3;3;31/12/2015
3286;3;3;31/12/2015
3287;3;3;31/12/2015
3288;3;3;31/12/2015
3289;3;3;31/12/2015
3290;4;3;31/12/2015
3291;4;3;31/12/2015
3292;2;3;31/12/2015
3293;2;4;31/12/2015
3294;3;3;31/12/2015
3295;2;3;31/12/2015
3296;3;3;31/12/2015
3297;3;4;31/12/2015
3298;3;3;31/12/2015
3299;3;3;31/12/2015
3300;3;3;31/12/2015
3301;4;3;31/12/2015
3302;2;3;31/12/2015
3303;2;4;31/12/2015
3304;3;3;31/12/2015
3305;3;4;31/12/2015
3306;3;3;31/12/2015
3307;4;3;31/12/2015
3308;3;3;31/12/2015
3309;1;3;31/12/2015
3310;3;3;31/12/2015
3311;3;3;31/12/2015
3312;3;3;31/12/2015
3313;2;3;31/12/2015
3314;3;3;31/12/2015
3315;2;3;31/12/2015
3316;2;4;31/12/2015
3317;3;3;31/12/2015
3318;2;3;31/12/2015
3319;4;3;31/12/2015
3320;3;3;31/12/2015
3321;3;3;31/12/2015
3322;3;3;31/12/2015
3323;3;4;31/12/2015
3324;2;3;31/12/2015
3325;4;3;31/12/2015
3326;3;4;31/12/2015
3327;3;3;31/12/2015
3328;3;3;31/12/2015
3329;2;3;31/12/2015
3330;4;3;31/12/2015
3331;1;3;31/12/2015
3332;4;4;31/12/2015
3333;3;3;31/12/2015
3334;3;3;31/12/2015
3335;3;3;31/12/2015
3336;3;4;31/12/2015
3337;2;3;31/12/2015
3338;3;3;31/12/2015
3339;2;3;31/12/2015
3340;4;3;31/12/2015
3341;3;3;31/12/2015
3342;3;3;31/12/2015
3343;3;3;31/12/2015
3344;3;3;31/12/2015
3345;1;3;31/12/2015
3346;3;3;31/12/2015
3347;3;3;31/12/2015
3348;3;4;31/12/2015
3349;3;3;31/12/2015
3350;4;3;31/12/2015
3351;3;4;31/12/2015
3352;3;3;31/12/2015
3353;3;3;31/12/2015
3354;3;3;31/12/2015
3355;2;3;31/12/2015
3356;3;3;31/12/2015
3357;3;4;31/12/2015
3358;3;3;31/12/2015
3359;3;4;31/12/2015
3360;2;3;31/12/2015
3361;3;3;31/12/2015
3362;3;3;31/12/2015
3363;2;3;31/12/2015
3364;3;3;31/12/2015
3365;2;3;31/12/2015
3366;2;3;31/12/2015
3367;3;3;31/12/2015
3368;2;3;31/12/2015
3369;3;3;31/12/2015
3370;1;3;31/12/2015
3371;3;3;31/12/2015
3372;3;3;31/12/2015
3373;3;3;31/12/2015
3374;2;3;31/12/2015
3375;3;4;31/12/2015
3376;3;3;31/12/2015
3377;3;3;31/12/2015
3378;2;3;31/12/2015
3379;3;3;31/12/2015
3380;3;3;31/12/2015
3381;2;3;31/12/2015
3382;3;3;31/12/2015
3383;1;3;31/12/2015
3384;3;3;31/12/2015
3385;2;3;31/12/2015
3386;3;4;31/12/2015
3387;1;3;31/12/2015
3388;2;3;31/12/2015
3389;3;3;31/12/2015
3390;3;3;31/12/2015
3391;3;3;31/12/2015
3392;3;4;31/12/2015
3393;3;3;31/12/2015
3394;2;3;31/12/2015
3395;3;3;31/12/2015
3396;3;3;31/12/2015
3397;2;4;31/12/2015
3398;2;3;31/12/2015
3399;3;3;31/12/2015
3400;3;3;31/12/2015
3401;4;3;31/12/2015
3402;3;3;31/12/2015
3403;2;3;31/12/2015
3404;3;3;31/12/2015
3405;2;3;31/12/2015
3406;3;3;31/12/2015
3407;3;3;31/12/2015
3408;2;3;31/12/2015
3409;3;3;31/12/2015
3410;3;3;31/12/2015
3411;3;3;31/12/2015
3412;3;3;31/12/2015
3413;2;3;31/12/2015
3414;3;3;31/12/2015
3415;3;3;31/12/2015
3416;3;4;31/12/2015
3417;3;4;31/12/2015
3418;3;3;31/12/2015
3419;3;3;31/12/2015
3420;3;3;31/12/2015
3421;4;3;31/12/2015
3422;3;3;31/12/2015
3423;3;3;31/12/2015
3424;4;3;31/12/2015
3425;4;4;31/12/2015
3426;2;3;31/12/2015
3427;4;3;31/12/2015
3428;2;3;31/12/2015
3429;3;3;31/12/2015
3430;4;3;31/12/2015
3431;2;3;31/12/2015
3432;4;3;31/12/2015
3433;3;3;31/12/2015
3434;2;3;31/12/2015
3435;3;3;31/12/2015
3436;4;3;31/12/2015
3437;3;3;31/12/2015
3438;2;3;31/12/2015
3439;1;4;31/12/2015
3440;2;3;31/12/2015
3441;3;3;31/12/2015
3442;3;4;31/12/2015
3443;4;4;31/12/2015
3444;3;3;31/12/2015
3445;3;3;31/12/2015
3446;2;3;31/12/2015
3447;4;3;31/12/2015
3448;1;3;31/12/2015
3449;3;3;31/12/2015
3450;3;4;31/12/2015
3451;3;3;31/12/2015
3452;2;3;31/12/2015
3453;2;3;31/12/2015
3454;3;3;31/12/2015
3455;3;3;31/12/2015
3456;3;3;31/12/2015
3457;2;3;31/12/2015
3458;2;4;31/12/2015
3459;2;4;31/12/2015
3460;3;3;31/12/2015
3461;3;3;31/12/2015
3462;3;4;31/12/2015
3463;2;3;31/12/2015
3464;1;3;31/12/2015
3465;3;3;31/12/2015
3466;4;3;31/12/2015
3467;3;3;31/12/2015
3468;3;3;31/12/2015
3469;2;3;31/12/2015
3470;3;3;31/12/2015
3471;4;3;31/12/2015
3472;3;3;31/12/2015
3473;3;3;31/12/2015
3474;2;4;31/12/2015
3475;3;3;31/12/2015
3476;3;3;31/12/2015
3477;3;3;31/12/2015
3478;2;4;31/12/2015
3479;2;3;31/12/2015
3480;4;3;31/12/2015
3481;3;3;31/12/2015
3482;2;3;31/12/2015
3483;3;3;31/12/2015
3484;3;3;31/12/2015
3485;2;3;31/12/2015
3486;3;4;31/12/2015
3487;3;3;31/12/2015
3488;3;3;31/12/2015
3489;3;3;31/12/2015
3490;2;3;31/12/2015
3491;4;3;31/12/2015
3492;3;3;31/12/2015
3493;3;3;31/12/2015
3494;3;4;31/12/2015
3495;3;3;31/12/2015
3496;3;3;31/12/2015
3497;3;3;31/12/2015
3498;2;3;31/12/2015
3499;3;3;31/12/2015
3500;4;3;31/12/2015
3501;3;3;31/12/2015
3502;3;3;31/12/2015
3503;3;3;31/12/2015
3504;2;4;31/12/2015
3505;2;3;31/12/2015
3506;1;3;31/12/2015
3507;4;3;31/12/2015
3508;1;4;31/12/2015
3509;2;3;31/12/2015
3510;3;3;31/12/2015
3511;4;3;31/12/2015
3512;2;3;31/12/2015
3513;3;3;31/12/2015
3514;4;3;31/12/2015
3515;3;3;31/12/2015
3516;3;3;31/12/2015
3517;3;3;31/12/2015
3518;2;3;31/12/2015
3519;1;3;31/12/2015
3520;1;3;31/12/2015
3521;1;3;31/12/2015
3522;2;4;31/12/2015
3523;3;4;31/12/2015
3524;3;3;31/12/2015
3525;1;3;31/12/2015
3526;3;4;31/12/2015
3527;3;3;31/12/2015
3528;3;4;31/12/2015
3529;3;3;31/12/2015
3530;3;3;31/12/2015
3531;3;3;31/12/2015
3532;3;3;31/12/2015
3533;2;3;31/12/2015
3534;1;3;31/12/2015
3535;3;4;31/12/2015
3536;3;3;31/12/2015
3537;3;3;31/12/2015
3538;1;3;31/12/2015
3539;3;3;31/12/2015
3540;1;3;31/12/2015
3541;2;3;31/12/2015
3542;3;3;31/12/2015
3543;2;4;31/12/2015
3544;3;3;31/12/2015
3545;3;3;31/12/2015
3546;1;3;31/12/2015
3547;4;3;31/12/2015
3548;2;3;31/12/2015
3549;4;3;31/12/2015
3550;3;4;31/12/2015
3551;3;3;31/12/2015
3552;3;4;31/12/2015
3553;2;4;31/12/2015
3554;3;3;31/12/2015
3555;2;3;31/12/2015
3556;4;3;31/12/2015
3557;3;3;31/12/2015
3558;1;3;31/12/2015
3559;2;3;31/12/2015
3560;3;4;31/12/2015
3561;2;3;31/12/2015
3562;3;3;31/12/2015
3563;3;3;31/12/2015
3564;3;3;31/12/2015
3565;2;3;31/12/2015
3566;3;3;31/12/2015
3567;1;3;31/12/2015
3568;3;4;31/12/2015
3569;2;3;31/12/2015
3570;3;3;31/12/2015
3571;2;4;31/12/2015
3572;3;4;31/12/2015
3573;2;3;31/12/2015
3574;3;4;31/12/2015
3575;3;3;31/12/2015
3576;3;4;31/12/2015
3577;3;3;31/12/2015
3578;3;3;31/12/2015
3579;4;3;31/12/2015
3580;3;3;31/12/2015
3581;3;3;31/12/2015
3582;2;3;31/12/2015
3583;3;3;31/12/2015
3584;4;3;31/12/2015
3585;3;3;31/12/2015
3586;3;3;31/12/2015
3587;3;3;31/12/2015
3588;3;3;31/12/2015
3589;3;3;31/12/2015
3590;3;3;31/12/2015
3591;4;3;31/12/2015
3592;3;4;31/12/2015
3593;3;3;31/12/2015
3594;3;3;31/12/2015
3595;3;3;31/12/2015
3596;3;3;31/12/2015
3597;4;4;31/12/2015
3598;3;3;31/12/2015
3599;1;3;31/12/2015
3600;2;3;31/12/2015
3601;3;3;31/12/2015
3602;3;4;31/12/2015
3603;3;3;31/12/2015
3604;3;3;31/12/2015
3605;1;3;31/12/2015
3606;3;3;31/12/2015
3607;3;3;31/12/2015
3608;3;3;31/12/2015
3609;4;3;31/12/2015
3610;2;4;31/12/2015
3611;3;3;31/12/2015
3612;3;3;31/12/2015
3613;3;3;31/12/2015
3614;3;3;31/12/2015
3615;3;3;31/12/2015
3616;3;3;31/12/2015
3617;3;4;31/12/2015
3618;3;3;31/12/2015
3619;3;3;31/12/2015
3620;3;3;31/12/2015
3621;1;3;31/12/2015
3622;3;3;31/12/2015
3623;2;4;31/12/2015
3624;4;3;31/12/2015
3625;2;3;31/12/2015
3626;2;3;31/12/2015
3627;2;3;31/12/2015
3628;2;4;31/12/2015
3629;2;3;31/12/2015
3630;3;3;31/12/2015
3631;2;3;31/12/2015
3632;3;3;31/12/2015
3633;2;3;31/12/2015
3634;3;3;31/12/2015
3635;3;3;31/12/2015
3636;3;3;31/12/2015
3637;2;3;31/12/2015
3638;3;3;31/12/2015
3639;3;3;31/12/2015
3640;3;3;31/12/2015
3641;3;4;31/12/2015
3642;2;3;31/12/2015
3643;2;3;31/12/2015
3644;2;3;31/12/2015
3645;3;3;31/12/2015
3646;2;3;31/12/2015
3647;4;3;31/12/2015
3648;3;3;31/12/2015
3649;4;3;31/12/2015
3650;1;4;31/12/2015
3651;3;3;31/12/2015
3652;2;4;31/12/2015
3653;3;3;31/12/2015
3654;3;3;31/12/2015
3655;3;4;31/12/2015
3656;2;3;31/12/2015
3657;4;3;31/12/2015
3658;4;3;31/12/2015
3659;3;3;31/12/2015
3660;3;3;31/12/2015
3661;2;3;31/12/2015
3662;4;3;31/12/2015
3663;1;3;31/12/2015
3664;3;3;31/12/2015
3665;2;3;31/12/2015
3666;3;4;31/12/2015
3667;3;3;31/12/2015
3668;2;3;31/12/2015
3669;3;3;31/12/2015
3670;2;3;31/12/2015
3671;3;3;31/12/2015
3672;4;3;31/12/2015
3673;3;3;31/12/2015
3674;3;3;31/12/2015
3675;3;3;31/12/2015
3676;2;3;31/12/2015
3677;3;3;31/12/2015
3678;3;3;31/12/2015
3679;3;3;31/12/2015
3680;4;3;31/12/2015
3681;3;4;31/12/2015
3682;3;3;31/12/2015
3683;3;3;31/12/2015
3684;3;3;31/12/2015
3685;3;3;31/12/2015
3686;1;3;31/12/2015
3687;2;4;31/12/2015
3688;2;3;31/12/2015
3689;3;3;31/12/2015
3690;3;3;31/12/2015
3691;2;3;31/12/2015
3692;3;3;31/12/2015
3693;3;3;31/12/2015
3694;3;3;31/12/2015
3695;3;3;31/12/2015
3696;3;3;31/12/2015
3697;3;3;31/12/2015
3698;4;3;31/12/2015
3699;1;3;31/12/2015
3700;3;3;31/12/2015
3701;2;3;31/12/2015
3702;3;3;31/12/2015
3703;3;3;31/12/2015
3704;2;3;31/12/2015
3705;3;4;31/12/2015
3706;3;3;31/12/2015
3707;3;3;31/12/2015
3708;3;3;31/12/2015
3709;3;3;31/12/2015
3710;3;3;31/12/2015
3711;3;3;31/12/2015
3712;2;3;31/12/2015
3713;3;3;31/12/2015
3714;3;3;31/12/2015
3715;2;3;31/12/2015
3716;3;3;31/12/2015
3717;3;3;31/12/2015
3718;3;3;31/12/2015
3719;3;4;31/12/2015
3720;3;3;31/12/2015
3721;3;3;31/12/2015
3722;3;3;31/12/2015
3723;2;3;31/12/2015
3724;3;3;31/12/2015
3725;2;3;31/12/2015
3726;3;4;31/12/2015
3727;1;3;31/12/2015
3728;3;3;31/12/2015
3729;4;3;31/12/2015
3730;3;3;31/12/2015
3731;3;3;31/12/2015
3732;3;4;31/12/2015
3733;3;4;31/12/2015
3734;3;3;31/12/2015
3735;3;3;31/12/2015
3736;2;3;31/12/2015
3737;3;3;31/12/2015
3738;3;4;31/12/2015
3739;3;4;31/12/2015
3740;3;3;31/12/2015
3741;3;3;31/12/2015
3742;2;3;31/12/2015
3743;2;3;31/12/2015
3744;1;3;31/12/2015
3745;2;4;31/12/2015
3746;3;3;31/12/2015
3747;3;3;31/12/2015
3748;3;3;31/12/2015
3749;3;4;31/12/2015
3750;2;3;31/12/2015
3751;3;3;31/12/2015
3752;2;3;31/12/2015
3753;3;3;31/12/2015
3754;3;3;31/12/2015
3755;1;3;31/12/2015
3756;2;3;31/12/2015
3757;2;3;31/12/2015
3758;2;4;31/12/2015
3759;2;3;31/12/2015
3760;3;3;31/12/2015
3761;2;3;31/12/2015
3762;4;3;31/12/2015
3763;2;3;31/12/2015
3764;4;3;31/12/2015
3765;2;3;31/12/2015
3766;4;3;31/12/2015
3767;3;3;31/12/2015
3768;2;3;31/12/2015
3769;2;3;31/12/2015
3770;3;3;31/12/2015
3771;3;3;31/12/2015
3772;3;3;31/12/2015
3773;4;3;31/12/2015
3774;3;3;31/12/2015
3775;2;4;31/12/2015
3776;3;3;31/12/2015
3777;4;3;31/12/2015
3778;2;3;31/12/2015
3779;3;3;31/12/2015
3780;3;3;31/12/2015
3781;2;3;31/12/2015
3782;4;4;31/12/2015
3783;4;3;31/12/2015
3784;4;4;31/12/2015
3785;2;3;31/12/2015
3786;3;3;31/12/2015
3787;4;3;31/12/2015
3788;2;4;31/12/2015
3789;3;3;31/12/2015
3790;3;3;31/12/2015
3791;3;3;31/12/2015
3792;3;3;31/12/2015
3793;1;3;31/12/2015
3794;3;4;31/12/2015
3795;2;3;31/12/2015
3796;3;3;31/12/2015
3797;3;3;31/12/2015
3798;3;3;31/12/2015
3799;2;3;31/12/2015
3800;3;3;31/12/2015
3801;3;3;31/12/2015
3802;4;4;31/12/2015
3803;2;3;31/12/2015
3804;3;3;31/12/2015
3805;2;3;31/12/2015
3806;4;3;31/12/2015
3807;3;3;31/12/2015
3808;3;4;31/12/2015
3809;1;3;31/12/2015
3810;3;3;31/12/2015
3811;3;3;31/12/2015
3812;3;3;31/12/2015
3813;3;3;31/12/2015
3814;3;3;31/12/2015
3815;3;3;31/12/2015
3816;4;4;31/12/2015
3817;2;3;31/12/2015
3818;3;3;31/12/2015
3819;3;3;31/12/2015
3820;2;3;31/12/2015
3821;2;4;31/12/2015
3822;3;3;31/12/2015
3823;3;4;31/12/2015
3824;3;3;31/12/2015
3825;3;3;31/12/2015
3826;2;3;31/12/2015
3827;3;4;31/12/2015
3828;3;3;31/12/2015
3829;2;3;31/12/2015
3830;3;3;31/12/2015
3831;3;3;31/12/2015
3832;3;3;31/12/2015
3833;2;4;31/12/2015
3834;3;3;31/12/2015
3835;3;3;31/12/2015
3836;2;3;31/12/2015
3837;2;3;31/12/2015
3838;3;3;31/12/2015
3839;3;3;31/12/2015
3840;3;3;31/12/2015
3841;4;3;31/12/2015
3842;3;3;31/12/2015
3843;2;3;31/12/2015
3844;3;3;31/12/2015
3845;3;3;31/12/2015
3846;3;3;31/12/2015
3847;2;3;31/12/2015
3848;2;3;31/12/2015
3849;3;3;31/12/2015
3850;1;3;31/12/2015
3851;3;4;31/12/2015
3852;1;3;31/12/2015
3853;3;4;31/12/2015
3854;3;3;31/12/2015
3855;2;3;31/12/2015
3856;2;4;31/12/2015
3857;2;3;31/12/2015
3858;3;3;31/12/2015
3859;2;4;31/12/2015
3860;2;3;31/12/2015
3861;3;3;31/12/2015
3862;3;3;31/12/2015
3863;3;3;31/12/2015
3864;3;3;31/12/2015
3865;3;3;31/12/2015
3866;3;3;31/12/2015
3867;3;3;31/12/2015
3868;3;3;31/12/2015
3869;2;3;31/12/2015
3870;3;3;31/12/2015
3871;2;3;31/12/2015
3872;2;3;31/12/2015
3873;3;3;31/12/2015
3874;2;3;31/12/2015
3875;2;3;31/12/2015
3876;3;3;31/12/2015
3877;2;4;31/12/2015
3878;1;3;31/12/2015
3879;4;3;31/12/2015
3880;3;3;31/12/2015
3881;2;3;31/12/2015
3882;3;3;31/12/2015
3883;2;3;31/12/2015
3884;3;3;31/12/2015
3885;3;3;31/12/2015
3886;3;3;31/12/2015
3887;1;3;31/12/2015
3888;3;3;31/12/2015
3889;3;4;31/12/2015
3890;3;3;31/12/2015
3891;1;3;31/12/2015
3892;2;3;31/12/2015
3893;3;3;31/12/2015
3894;3;3;31/12/2015
3895;3;3;31/12/2015
3896;3;3;31/12/2015
3897;4;3;31/12/2015
3898;3;3;31/12/2015
3899;1;3;31/12/2015
3900;3;3;31/12/2015
3901;3;3;31/12/2015
3902;3;3;31/12/2015
3903;1;3;31/12/2015
3904;2;3;31/12/2015
3905;2;3;31/12/2015
3906;3;3;31/12/2015
3907;3;3;31/12/2015
3908;3;4;31/12/2015
3909;3;3;31/12/2015
3910;3;3;31/12/2015
3911;1;3;31/12/2015
3912;3;3;31/12/2015
3913;2;3;31/12/2015
3914;2;3;31/12/2015
3915;3;4;31/12/2015
3916;3;3;31/12/2015
3917;3;3;31/12/2015
3918;3;4;31/12/2015
3919;3;4;31/12/2015
3920;3;3;31/12/2015
3921;3;3;31/12/2015
3922;3;3;31/12/2015
3923;2;3;31/12/2015
3924;2;3;31/12/2015
3925;2;3;31/12/2015
3926;3;3;31/12/2015
3927;3;3;31/12/2015
3928;3;3;31/12/2015
3929;3;3;31/12/2015
3930;4;3;31/12/2015
3931;2;3;31/12/2015
3932;3;3;31/12/2015
3933;3;4;31/12/2015
3934;3;3;31/12/2015
3935;2;3;31/12/2015
3936;3;3;31/12/2015
3937;3;3;31/12/2015
3938;1;3;31/12/2015
3939;3;3;31/12/2015
3940;3;3;31/12/2015
3941;3;3;31/12/2015
3942;3;3;31/12/2015
3943;3;3;31/12/2015
3944;2;3;31/12/2015
3945;3;3;31/12/2015
3946;3;3;31/12/2015
3947;3;4;31/12/2015
3948;3;3;31/12/2015
3949;3;3;31/12/2015
3950;2;4;31/12/2015
3951;4;3;31/12/2015
3952;3;3;31/12/2015
3953;3;3;31/12/2015
3954;4;3;31/12/2015
3955;2;3;31/12/2015
3956;3;3;31/12/2015
3957;2;3;31/12/2015
3958;3;3;31/12/2015
3959;2;3;31/12/2015
3960;4;3;31/12/2015
3961;2;3;31/12/2015
3962;4;3;31/12/2015
3963;3;3;31/12/2015
3964;3;4;31/12/2015
3965;3;3;31/12/2015
3966;3;3;31/12/2015
3967;2;3;31/12/2015
3968;3;3;31/12/2015
3969;3;3;31/12/2015
3970;3;3;31/12/2015
3971;3;3;31/12/2015
3972;3;3;31/12/2015
3973;4;4;31/12/2015
3974;3;3;31/12/2015
3975;2;3;31/12/2015
3976;3;3;31/12/2015
3977;1;3;31/12/2015
3978;2;3;31/12/2015
3979;3;3;31/12/2015
3980;2;3;31/12/2015
3981;3;3;31/12/2015
3982;3;3;31/12/2015
3983;2;3;31/12/2015
3984;3;3;31/12/2015
3985;2;3;31/12/2015
3986;3;3;31/12/2015
3987;3;3;31/12/2015
3988;2;3;31/12/2015
3989;3;3;31/12/2015
3990;3;3;31/12/2015
3991;1;3;31/12/2015
3992;2;3;31/12/2015
3993;3;3;31/12/2015
3994;3;4;31/12/2015
3995;3;3;31/12/2015
8406;2;3;31/12/2015
3997;2;3;31/12/2015
3998;3;3;31/12/2015
3999;3;4;31/12/2015
4000;3;3;31/12/2015
4001;3;3;31/12/2015
4002;3;3;31/12/2015
4003;3;3;31/12/2015
4004;2;3;31/12/2015
4005;3;4;31/12/2015
4006;2;3;31/12/2015
4007;3;3;31/12/2015
4008;3;3;31/12/2015
8419;3;3;31/12/2015
4010;3;3;31/12/2015
4011;4;3;31/12/2015
4012;3;4;31/12/2015
4013;2;3;31/12/2015
4014;2;3;31/12/2015
8425;2;3;31/12/2015
8426;4;4;31/12/2015
4017;3;4;31/12/2015
4018;3;3;31/12/2015
4019;3;3;31/12/2015
4020;4;3;31/12/2015
8431;3;3;31/12/2015
8432;3;3;31/12/2015
4023;2;3;31/12/2015
4024;3;3;31/12/2015
4025;3;3;31/12/2015
4026;2;3;31/12/2015
4027;4;3;31/12/2015
4028;2;4;31/12/2015
4029;2;3;31/12/2015
4030;1;3;31/12/2015
4031;3;3;31/12/2015
4032;2;3;31/12/2015
4033;2;4;31/12/2015
4034;4;3;31/12/2015
4035;3;3;31/12/2015
8446;3;3;31/12/2015
8447;3;4;31/12/2015
4038;3;3;31/12/2015
4039;3;3;31/12/2015
4040;3;3;31/12/2015
4041;2;4;31/12/2015
4042;3;3;31/12/2015
4043;4;4;31/12/2015
4044;4;3;31/12/2015
4045;3;3;31/12/2015
4046;3;3;31/12/2015
4047;3;3;31/12/2015
8458;3;3;31/12/2015
4049;3;3;31/12/2015
4050;3;3;31/12/2015
4051;3;3;31/12/2015
8462;3;3;31/12/2015
4053;3;3;31/12/2015
4054;3;3;31/12/2015
4055;3;3;31/12/2015
4056;3;3;31/12/2015
4057;3;4;31/12/2015
8468;3;3;31/12/2015
